protocol__name,experiment__name,experiment__trial_id,plot__name,plot__lookup_key,sample__name,sample__planned_growth_stage,sample__items_per_sample,measurement_name,measurement_date,analytical_method,variable,value
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP04.PLOT404,404,FTR360.BLOCK01.REP04.PLOT404.T.001,V6-V7,5,FTR360.BLOCK01.REP04.PLOT404.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.84
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP04.PLOT405,405,FTR360.BLOCK01.REP04.PLOT405.T.001,V6-V7,5,FTR360.BLOCK01.REP04.PLOT405.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.33
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP04.PLOT406,406,FTR360.BLOCK01.REP04.PLOT406.T.001,V6-V7,5,FTR360.BLOCK01.REP04.PLOT406.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.33
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP04.PLOT408,408,FTR360.BLOCK01.REP04.PLOT408.T.001,V6-V7,5,FTR360.BLOCK01.REP04.PLOT408.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.33
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP04.PLOT409,409,FTR360.BLOCK01.REP04.PLOT409.T.001,V6-V7,5,FTR360.BLOCK01.REP04.PLOT409.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.91
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT501,501,FTR360.BLOCK01.REP05.PLOT501.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT501.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.02
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT502,502,FTR360.BLOCK01.REP05.PLOT502.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT502.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.21
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT503,503,FTR360.BLOCK01.REP05.PLOT503.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT503.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.01
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT504,504,FTR360.BLOCK01.REP05.PLOT504.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT504.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.84
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT505,505,FTR360.BLOCK01.REP05.PLOT505.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT505.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.14
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT506,506,FTR360.BLOCK01.REP05.PLOT506.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT506.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.1
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT507,507,FTR360.BLOCK01.REP05.PLOT507.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT507.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.92
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT508,508,FTR360.BLOCK01.REP05.PLOT508.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT508.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.86
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP05.PLOT509,509,FTR360.BLOCK01.REP05.PLOT509.T.001,V6-V7,5,FTR360.BLOCK01.REP05.PLOT509.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.28
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT601,601,FTR360.BLOCK01.REP06.PLOT601.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT601.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.99
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT602,602,FTR360.BLOCK01.REP06.PLOT602.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT602.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.36
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT603,603,FTR360.BLOCK01.REP06.PLOT603.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT603.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.24
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT604,604,FTR360.BLOCK01.REP06.PLOT604.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT604.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.31
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT605,605,FTR360.BLOCK01.REP06.PLOT605.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT605.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.17
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT606,606,FTR360.BLOCK01.REP06.PLOT606.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT606.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.81
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT607,607,FTR360.BLOCK01.REP06.PLOT607.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT607.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.93
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT608,608,FTR360.BLOCK01.REP06.PLOT608.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT608.T.001.01,2020-06-15 12:30:00,combustion,n_pct,4.12
20-ZEAMX-US403,FTR360,bravo-arizona-sixteen-eighteen-hot-spaghetti,FTR360.BLOCK01.REP06.PLOT609,609,FTR360.BLOCK01.REP06.PLOT609.T.001,V6-V7,5,FTR360.BLOCK01.REP06.PLOT609.T.001.01,2020-06-15 12:30:00,combustion,n_pct,3.92
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT101,101,FTR361.BLOCK01.REP01.PLOT101.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT101.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.26
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT102,102,FTR361.BLOCK01.REP01.PLOT102.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT102.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.06
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT103,103,FTR361.BLOCK01.REP01.PLOT103.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT103.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.63
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT104,104,FTR361.BLOCK01.REP01.PLOT104.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT104.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.58
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT105,105,FTR361.BLOCK01.REP01.PLOT105.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT105.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.7
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT106,106,FTR361.BLOCK01.REP01.PLOT106.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT106.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.77
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT107,107,FTR361.BLOCK01.REP01.PLOT107.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT107.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.65
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT108,108,FTR361.BLOCK01.REP01.PLOT108.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT108.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.41
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP01.PLOT109,109,FTR361.BLOCK01.REP01.PLOT109.T.001,V6-V7,5,FTR361.BLOCK01.REP01.PLOT109.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.59
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT201,201,FTR361.BLOCK01.REP02.PLOT201.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT201.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.32
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT202,202,FTR361.BLOCK01.REP02.PLOT202.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT202.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.59
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT203,203,FTR361.BLOCK01.REP02.PLOT203.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT203.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.02
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT204,204,FTR361.BLOCK01.REP02.PLOT204.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT204.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.43
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT205,205,FTR361.BLOCK01.REP02.PLOT205.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT205.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.56
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT206,206,FTR361.BLOCK01.REP02.PLOT206.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT206.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.35
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT207,207,FTR361.BLOCK01.REP02.PLOT207.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT207.T.001.01,2020-07-10 12:38:59,combustion,n_pct,4.26
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT208,208,FTR361.BLOCK01.REP02.PLOT208.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT208.T.001.01,2020-07-10 12:38:59,combustion,n_pct,3.89
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP02.PLOT209,209,FTR361.BLOCK01.REP02.PLOT209.T.001,V6-V7,5,FTR361.BLOCK01.REP02.PLOT209.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.3
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP03.PLOT301,301,FTR361.BLOCK01.REP03.PLOT301.T.001,V6-V7,5,FTR361.BLOCK01.REP03.PLOT301.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.17
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP03.PLOT303,303,FTR361.BLOCK01.REP03.PLOT303.T.001,V6-V7,5,FTR361.BLOCK01.REP03.PLOT303.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.29
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP03.PLOT305,305,FTR361.BLOCK01.REP03.PLOT305.T.001,V6-V7,5,FTR361.BLOCK01.REP03.PLOT305.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.31
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP03.PLOT306,306,FTR361.BLOCK01.REP03.PLOT306.T.001,V6-V7,5,FTR361.BLOCK01.REP03.PLOT306.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.05
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP03.PLOT308,308,FTR361.BLOCK01.REP03.PLOT308.T.001,V6-V7,5,FTR361.BLOCK01.REP03.PLOT308.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.02
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP04.PLOT402,402,FTR361.BLOCK01.REP04.PLOT402.T.001,V6-V7,5,FTR361.BLOCK01.REP04.PLOT402.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.21
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP04.PLOT403,403,FTR361.BLOCK01.REP04.PLOT403.T.001,V6-V7,5,FTR361.BLOCK01.REP04.PLOT403.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.39
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP04.PLOT405,405,FTR361.BLOCK01.REP04.PLOT405.T.001,V6-V7,5,FTR361.BLOCK01.REP04.PLOT405.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.31
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP04.PLOT407,407,FTR361.BLOCK01.REP04.PLOT407.T.001,V6-V7,5,FTR361.BLOCK01.REP04.PLOT407.T.001.01,2020-07-10 12:40:00,combustion,n_pct,3.97
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP04.PLOT408,408,FTR361.BLOCK01.REP04.PLOT408.T.001,V6-V7,5,FTR361.BLOCK01.REP04.PLOT408.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.13
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT501,501,FTR361.BLOCK01.REP05.PLOT501.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT501.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.33
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT503,503,FTR361.BLOCK01.REP05.PLOT503.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT503.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.16
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT504,504,FTR361.BLOCK01.REP05.PLOT504.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT504.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.34
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT506,506,FTR361.BLOCK01.REP05.PLOT506.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT506.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.29
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT508,508,FTR361.BLOCK01.REP05.PLOT508.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT508.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.35
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP05.PLOT509,509,FTR361.BLOCK01.REP05.PLOT509.T.001,V6-V7,5,FTR361.BLOCK01.REP05.PLOT509.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.17
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT602,602,FTR361.BLOCK01.REP06.PLOT602.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT602.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.51
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT604,604,FTR361.BLOCK01.REP06.PLOT604.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT604.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.16
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT605,605,FTR361.BLOCK01.REP06.PLOT605.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT605.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.43
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT606,606,FTR361.BLOCK01.REP06.PLOT606.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT606.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.4
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT607,607,FTR361.BLOCK01.REP06.PLOT607.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT607.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.21
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT608,608,FTR361.BLOCK01.REP06.PLOT608.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT608.T.001.01,2020-07-10 12:40:00,combustion,n_pct,4.06
20-ZEAMX-US403,FTR361,island-beryllium-idaho-wyoming-florida-nitrogen,FTR361.BLOCK01.REP06.PLOT609,609,FTR361.BLOCK01.REP06.PLOT609.T.001,V6-V7,5,FTR361.BLOCK01.REP06.PLOT609.T.001.01,2020-07-10 12:40:00,combustion,n_pct,3.71
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP01.PLOT101,101,FTR362.BLOCK01.REP01.PLOT101.T.001,V6-V7,5,FTR362.BLOCK01.REP01.PLOT101.T.001.01,2020-07-22 10:41:00,combustion,n_pct,2.34
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP01.PLOT103,103,FTR362.BLOCK01.REP01.PLOT103.T.001,V6-V7,5,FTR362.BLOCK01.REP01.PLOT103.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.35
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP01.PLOT105,105,FTR362.BLOCK01.REP01.PLOT105.T.001,V6-V7,5,FTR362.BLOCK01.REP01.PLOT105.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.34
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP01.PLOT107,107,FTR362.BLOCK01.REP01.PLOT107.T.001,V6-V7,5,FTR362.BLOCK01.REP01.PLOT107.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.2
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP01.PLOT108,108,FTR362.BLOCK01.REP01.PLOT108.T.001,V6-V7,5,FTR362.BLOCK01.REP01.PLOT108.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.03
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT201,201,FTR362.BLOCK01.REP02.PLOT201.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT201.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.07
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT203,203,FTR362.BLOCK01.REP02.PLOT203.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT203.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.5
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT204,204,FTR362.BLOCK01.REP02.PLOT204.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT204.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.19
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT206,206,FTR362.BLOCK01.REP02.PLOT206.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT206.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.09
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT208,208,FTR362.BLOCK01.REP02.PLOT208.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT208.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.38
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP02.PLOT209,209,FTR362.BLOCK01.REP02.PLOT209.T.001,V6-V7,5,FTR362.BLOCK01.REP02.PLOT209.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.2
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT301,301,FTR362.BLOCK01.REP03.PLOT301.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT301.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.39
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT302,302,FTR362.BLOCK01.REP03.PLOT302.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT302.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.29
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT303,303,FTR362.BLOCK01.REP03.PLOT303.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT303.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.42
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT304,304,FTR362.BLOCK01.REP03.PLOT304.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT304.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.38
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT307,307,FTR362.BLOCK01.REP03.PLOT307.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT307.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.38
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP03.PLOT309,309,FTR362.BLOCK01.REP03.PLOT309.T.001,V6-V7,5,FTR362.BLOCK01.REP03.PLOT309.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.17
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT402,402,FTR362.BLOCK01.REP04.PLOT402.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT402.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.07
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT403,403,FTR362.BLOCK01.REP04.PLOT403.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT403.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.23
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT405,405,FTR362.BLOCK01.REP04.PLOT405.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT405.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.6
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT407,407,FTR362.BLOCK01.REP04.PLOT407.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT407.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.44
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT408,408,FTR362.BLOCK01.REP04.PLOT408.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT408.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.23
20-ZEAMX-US403,FTR362,mountain-november-chicken-avocado-magazine-oven,FTR362.BLOCK01.REP04.PLOT409,409,FTR362.BLOCK01.REP04.PLOT409.T.001,V6-V7,5,FTR362.BLOCK01.REP04.PLOT409.T.001.01,2020-07-22 10:41:00,combustion,n_pct,3.27
20-ZEAMX-US403,FTR363,oklahoma-blossom-april-ceiling-virginia-river,FTR363.BLOCK01.REP01.PLOT101,101,FTR363.BLOCK01.REP01.PLOT101.T.001,V6-V7,5,FTR363.BLOCK01.REP01.PLOT101.T.001.01,2020-07-28 15:18:59,combustion,n_pct,1.69
20-ZEAMX-US403,FTR363,oklahoma-blossom-april-ceiling-virginia-river,FTR363.BLOCK01.REP01.PLOT102,102,FTR363.BLOCK01.REP01.PLOT102.T.001,V6-V7,5,FTR363.BLOCK01.REP01.PLOT102.T.001.01,2020-07-28 15:18:59,combustion,n_pct,1.3
20-ZEAMX-US403,FTR363,oklahoma-blossom-april-ceiling-virginia-river,FTR363.BLOCK01.REP01.PLOT103,103,FTR363.BLOCK01.REP01.PLOT103.T.001,V6-V7,5,FTR363.BLOCK01.REP01.PLOT103.T.001.01,2020-07-28 15:18:59,combustion,n_pct,1.64
